"","spearman_correlation","assay","id","host_gene_id","host_gene_name","mirna_id","mirna_name","host_gene_stable_id"
"521",0.078903923808287,"polyA plus RNA-seq","Grid1 (Mir346)","ENSMUSG00000041078.7","Grid1","ENSMUSG00000065481.1","Mir346","ENSMUSG00000041078"
"522",0.0791634391804285,"polyA plus RNA-seq","Nlrc5 (Mir7072)","ENSMUSG00000074151.13","Nlrc5","ENSMUSG00000098511.1","Mir7072","ENSMUSG00000074151"
"523",0.0804152706429084,"polyA plus RNA-seq","Gm20388 (Mir7237)","ENSMUSG00000092329.1","Gm20388","ENSMUSG00000099140.1","Mir7237","ENSMUSG00000092329"
"524",0.0804531350425393,"polyA plus RNA-seq","AC166172.4 (Gm24970)","ENSMUSG00000118071.1","AC166172.4","ENSMUSG00000093323.1","Gm24970","ENSMUSG00000118071"
"525",0.0804920008947529,"polyA plus RNA-seq","Adi1 (Mir6937)","ENSMUSG00000020629.12","Adi1","ENSMUSG00000098579.1","Mir6937","ENSMUSG00000020629"
"526",0.0805743561112243,"polyA plus RNA-seq","Lrig1 (Mir7041)","ENSMUSG00000030029.14","Lrig1","ENSMUSG00000098531.1","Mir7041","ENSMUSG00000030029"
"527",0.0807519629709091,"polyA plus RNA-seq","Gabra3 (Mir767)","ENSMUSG00000031343.13","Gabra3","ENSMUSG00000076455.1","Mir767","ENSMUSG00000031343"
"528",0.0809805757186755,"polyA plus RNA-seq","3110082I17Rik (Mir339)","ENSMUSG00000053553.11","3110082I17Rik","ENSMUSG00000065593.1","Mir339","ENSMUSG00000053553"
"529",0.0809824806002205,"polyA plus RNA-seq","Heatr3 (Mir7071)","ENSMUSG00000031657.16","Heatr3","ENSMUSG00000099080.1","Mir7071","ENSMUSG00000031657"
"530",0.0815043718563332,"polyA plus RNA-seq","Boc (Mir3081)","ENSMUSG00000022687.12","Boc","ENSMUSG00000093046.1","Mir3081","ENSMUSG00000022687"
"531",0.0817653128001265,"polyA plus RNA-seq","Zfp84 (Mir1964)","ENSMUSG00000046185.10","Zfp84","ENSMUSG00000089139.1","Mir1964","ENSMUSG00000046185"
"532",0.0817732332890204,"polyA plus RNA-seq","Eif3j1 (Gm47314)","ENSMUSG00000027236.8","Eif3j1","ENSMUSG00000104603.1","Gm47314","ENSMUSG00000027236"
"533",0.0829731804577564,"polyA plus RNA-seq","Grm8 (Mir592)","ENSMUSG00000024211.15","Grm8","ENSMUSG00000076067.1","Mir592","ENSMUSG00000024211"
"534",0.0831863468678562,"polyA plus RNA-seq","Ep300 (Gm23880)","ENSMUSG00000055024.12","Ep300","ENSMUSG00000080527.1","Gm23880","ENSMUSG00000055024"
"535",0.0831870647626072,"polyA plus RNA-seq","Tmem39b (Mir7016)","ENSMUSG00000053730.15","Tmem39b","ENSMUSG00000098422.1","Mir7016","ENSMUSG00000053730"
"536",0.0841463087284828,"polyA plus RNA-seq","Sfmbt2 (Gm22925)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000092697.1","Gm22925","ENSMUSG00000061186"
"537",0.0855292130991778,"polyA plus RNA-seq","Traf5 (Mir3473c)","ENSMUSG00000026637.13","Traf5","ENSMUSG00000093003.1","Mir3473c","ENSMUSG00000026637"
"538",0.0859691216859046,"polyA plus RNA-seq","Kansl1 (Gm47315)","ENSMUSG00000018412.16","Kansl1","ENSMUSG00000106014.1","Gm47315","ENSMUSG00000018412"
"539",0.0865799063785972,"polyA plus RNA-seq","Slc12a4 (Mir7074)","ENSMUSG00000017765.17","Slc12a4","ENSMUSG00000099131.1","Mir7074","ENSMUSG00000017765"
"540",0.0883401246382995,"polyA plus RNA-seq","Gm20388 (Mir7687)","ENSMUSG00000092329.1","Gm20388","ENSMUSG00000098280.1","Mir7687","ENSMUSG00000092329"
"541",0.0885369784081108,"polyA plus RNA-seq","Usp15 (Gm27920)","ENSMUSG00000020124.10","Usp15","ENSMUSG00000099088.1","Gm27920","ENSMUSG00000020124"
"542",0.0895467902438927,"polyA plus RNA-seq","Rab4b (Mir3101)","ENSMUSG00000053291.15","Rab4b","ENSMUSG00000093348.1","Mir3101","ENSMUSG00000053291"
"543",0.0901608900061123,"polyA plus RNA-seq","Mir17hg (Mir20a)","ENSMUSG00000089726.2","Mir17hg","ENSMUSG00000065442.1","Mir20a","ENSMUSG00000089726"
"544",0.090408950651047,"polyA plus RNA-seq","Sfmbt2 (Mir669b)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000076126.1","Mir669b","ENSMUSG00000061186"
"545",0.0907673159853545,"polyA plus RNA-seq","Rian (Mir1188)","ENSMUSG00000097451.10","Rian","ENSMUSG00000080406.1","Mir1188","ENSMUSG00000097451"
"546",0.0909514649285516,"polyA plus RNA-seq","Gripap1 (Mir1198)","ENSMUSG00000031153.16","Gripap1","ENSMUSG00000080645.1","Mir1198","ENSMUSG00000031153"
"547",0.0917097196714623,"polyA plus RNA-seq","Rpa1 (Gm47300)","ENSMUSG00000000751.13","Rpa1","ENSMUSG00000106179.1","Gm47300","ENSMUSG00000000751"
"548",0.0917793132313497,"polyA plus RNA-seq","Parp1 (Mir6904)","ENSMUSG00000026496.11","Parp1","ENSMUSG00000098926.1","Mir6904","ENSMUSG00000026496"
"549",0.0918924207324589,"polyA plus RNA-seq","Fgf13 (Mir504)","ENSMUSG00000031137.17","Fgf13","ENSMUSG00000070110.2","Mir504","ENSMUSG00000031137"
"550",0.0924059358182344,"polyA plus RNA-seq","Cdh11 (Gm26301)","ENSMUSG00000031673.6","Cdh11","ENSMUSG00000078006.1","Gm26301","ENSMUSG00000031673"
"551",0.0933437132627076,"polyA plus RNA-seq","Ftl1 (Gm22133)","ENSMUSG00000050708.16","Ftl1","ENSMUSG00000076036.1","Gm22133","ENSMUSG00000050708"
"552",0.0938187364181735,"polyA plus RNA-seq","Rttn (Mir6359)","ENSMUSG00000023066.10","Rttn","ENSMUSG00000098676.1","Mir6359","ENSMUSG00000023066"
"553",0.0944593513546992,"polyA plus RNA-seq","Hnrnpk (Mir7-1)","ENSMUSG00000021546.18","Hnrnpk","ENSMUSG00000065434.1","Mir7-1","ENSMUSG00000021546"
"554",0.096104850918834,"polyA plus RNA-seq","Sfmbt2 (Mir297a-4)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000077954.1","Mir297a-4","ENSMUSG00000061186"
"555",0.0973551138911611,"polyA plus RNA-seq","Ccdc136 (Gm26220)","ENSMUSG00000029769.16","Ccdc136","ENSMUSG00000092956.1","Gm26220","ENSMUSG00000029769"
"556",0.0974302448137149,"polyA plus RNA-seq","Sned1 (Mir6901)","ENSMUSG00000047793.13","Sned1","ENSMUSG00000098997.1","Mir6901","ENSMUSG00000047793"
"557",0.0975839571188535,"polyA plus RNA-seq","Ddx39b (Mir6975)","ENSMUSG00000019432.15","Ddx39b","ENSMUSG00000098499.1","Mir6975","ENSMUSG00000019432"
"558",0.0977544612675595,"polyA plus RNA-seq","Gm37233 (Mir5103)","ENSMUSG00000102336.1","Gm37233","ENSMUSG00000092852.1","Mir5103","ENSMUSG00000102336"
"559",0.0987848175786978,"polyA plus RNA-seq","Sfmbt2 (Gm25316)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000080476.1","Gm25316","ENSMUSG00000061186"
"560",0.0990294988283352,"polyA plus RNA-seq","Brsk2 (Mir3104)","ENSMUSG00000053046.16","Brsk2","ENSMUSG00000092652.1","Mir3104","ENSMUSG00000053046"
"561",0.100178391534142,"polyA plus RNA-seq","Calcr (Mir489)","ENSMUSG00000023964.15","Calcr","ENSMUSG00000070107.1","Mir489","ENSMUSG00000023964"
"562",0.100620793863965,"polyA plus RNA-seq","Dleu2 (Mir15a)","ENSMUSG00000097589.9","Dleu2","ENSMUSG00000093007.1","Mir15a","ENSMUSG00000097589"
"563",0.100668703359912,"polyA plus RNA-seq","Fbxo8 (Gm25992)","ENSMUSG00000038206.13","Fbxo8","ENSMUSG00000076392.1","Gm25992","ENSMUSG00000038206"
"564",0.101055506123316,"polyA plus RNA-seq","3110039I08Rik (Mir100)","ENSMUSG00000074415.14","3110039I08Rik","ENSMUSG00000093011.1","Mir100","ENSMUSG00000074415"
"565",0.102337118464055,"polyA plus RNA-seq","AC121821.1 (Gm49347)","ENSMUSG00000117869.1","AC121821.1","ENSMUSG00000104863.1","Gm49347","ENSMUSG00000117869"
"566",0.104082495756993,"polyA plus RNA-seq","Mrpl21 (Mir6984)","ENSMUSG00000024829.12","Mrpl21","ENSMUSG00000099261.1","Mir6984","ENSMUSG00000024829"
"567",0.104430563803551,"polyA plus RNA-seq","Snhg10 (Mir3069)","ENSMUSG00000113722.1","Snhg10","ENSMUSG00000106366.1","Mir3069","ENSMUSG00000113722"
"568",0.104442639144089,"polyA plus RNA-seq","Mcm7 (Mir93)","ENSMUSG00000029730.16","Mcm7","ENSMUSG00000065527.1","Mir93","ENSMUSG00000029730"
"569",0.104714543293261,"polyA plus RNA-seq","Marc2 (Mir1981)","ENSMUSG00000073481.9","Marc2","ENSMUSG00000088559.1","Mir1981","ENSMUSG00000073481"
"570",0.104925455625946,"polyA plus RNA-seq","Klf9 (Mir1192)","ENSMUSG00000033863.2","Klf9","ENSMUSG00000080626.1","Mir1192","ENSMUSG00000033863"
"571",0.105354327354671,"polyA plus RNA-seq","2610318N02Rik (Mir301b)","ENSMUSG00000049916.12","2610318N02Rik","ENSMUSG00000076288.1","Mir301b","ENSMUSG00000049916"
"572",0.106281164241973,"polyA plus RNA-seq","Cdk17 (Mir1931)","ENSMUSG00000020015.10","Cdk17","ENSMUSG00000089214.1","Mir1931","ENSMUSG00000020015"
"573",0.106493380626449,"polyA plus RNA-seq","Sfmbt2 (Mir466g)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000078025.1","Mir466g","ENSMUSG00000061186"
"574",0.106652639317544,"polyA plus RNA-seq","Gm17494 (Mir760)","ENSMUSG00000057359.7","Gm17494","ENSMUSG00000076456.1","Mir760","ENSMUSG00000057359"
"575",0.107165114378857,"polyA plus RNA-seq","Dgcr8 (Gm24572)","ENSMUSG00000022718.12","Dgcr8","ENSMUSG00000093246.1","Gm24572","ENSMUSG00000022718"
"576",0.107304751995523,"polyA plus RNA-seq","Fam50a (Mir7092)","ENSMUSG00000001962.8","Fam50a","ENSMUSG00000106409.1","Mir7092","ENSMUSG00000001962"
"577",0.10743473359464,"polyA plus RNA-seq","Mir17hg (Mir92-1)","ENSMUSG00000089726.2","Mir17hg","ENSMUSG00000076062.1","Mir92-1","ENSMUSG00000089726"
"578",0.107449613383604,"polyA plus RNA-seq","Tnrc6b (Mir5113)","ENSMUSG00000047888.10","Tnrc6b","ENSMUSG00000092868.1","Mir5113","ENSMUSG00000047888"
"579",0.107546001662229,"polyA plus RNA-seq","R3hdm1 (Mir128-1)","ENSMUSG00000056211.13","R3hdm1","ENSMUSG00000065520.2","Mir128-1","ENSMUSG00000056211"
"580",0.107573969302599,"polyA plus RNA-seq","Gria2 (Gm25749)","ENSMUSG00000033981.14","Gria2","ENSMUSG00000093226.1","Gm25749","ENSMUSG00000033981"
"581",0.108823788242051,"polyA plus RNA-seq","Cdc25a (Mir7089)","ENSMUSG00000032477.14","Cdc25a","ENSMUSG00000098490.1","Mir7089","ENSMUSG00000032477"
"582",0.109044263070284,"polyA plus RNA-seq","Anxa2 (Mir3109)","ENSMUSG00000032231.14","Anxa2","ENSMUSG00000093042.1","Mir3109","ENSMUSG00000032231"
"583",0.109595790718472,"polyA plus RNA-seq","Dleu2 (Mir16-1)","ENSMUSG00000097589.9","Dleu2","ENSMUSG00000092995.1","Mir16-1","ENSMUSG00000097589"
"584",0.109934656224485,"polyA plus RNA-seq","Cand2 (Mir7660)","ENSMUSG00000030319.8","Cand2","ENSMUSG00000099163.1","Mir7660","ENSMUSG00000030319"
"585",0.110561648564631,"polyA plus RNA-seq","Ripor1 (Mir1966)","ENSMUSG00000038604.9","Ripor1","ENSMUSG00000089432.1","Mir1966","ENSMUSG00000038604"
"586",0.110732630712972,"polyA plus RNA-seq","Gcn1l1 (Mir7029)","ENSMUSG00000041638.18","Gcn1l1","ENSMUSG00000099047.1","Mir7029","ENSMUSG00000041638"
"587",0.112113496390731,"polyA plus RNA-seq","Hydin (Gm47306)","ENSMUSG00000059854.8","Hydin","ENSMUSG00000105131.1","Gm47306","ENSMUSG00000059854"
"588",0.112703789456587,"polyA plus RNA-seq","Pdgfb (Mir7213)","ENSMUSG00000000489.7","Pdgfb","ENSMUSG00000099222.1","Mir7213","ENSMUSG00000000489"
"589",0.113055601416457,"polyA plus RNA-seq","Nexmif (Mir672)","ENSMUSG00000046449.15","Nexmif","ENSMUSG00000076286.1","Mir672","ENSMUSG00000046449"
"590",0.113133844148373,"polyA plus RNA-seq","Rmst (Mir1251)","ENSMUSG00000112117.1","Rmst","ENSMUSG00000093227.1","Mir1251","ENSMUSG00000112117"
"591",0.113183014477407,"polyA plus RNA-seq","Sbf1 (Mir6959)","ENSMUSG00000036529.17","Sbf1","ENSMUSG00000098442.1","Mir6959","ENSMUSG00000036529"
"592",0.11350261643507,"polyA plus RNA-seq","Mir17hg (Mir17)","ENSMUSG00000089726.2","Mir17hg","ENSMUSG00000065508.1","Mir17","ENSMUSG00000089726"
"593",0.113635152835343,"polyA plus RNA-seq","Gm28653 (Mir133b)","ENSMUSG00000099906.2","Gm28653","ENSMUSG00000065480.1","Mir133b","ENSMUSG00000099906"
"594",0.114516184280864,"polyA plus RNA-seq","Sox2ot (Mir1897)","ENSMUSG00000105265.4","Sox2ot","ENSMUSG00000104797.1","Mir1897","ENSMUSG00000105265"
"595",0.114757998798259,"polyA plus RNA-seq","Ppp2ca (Mir3061)","ENSMUSG00000020349.4","Ppp2ca","ENSMUSG00000092870.1","Mir3061","ENSMUSG00000020349"
"596",0.115037597037212,"polyA plus RNA-seq","C3 (Mir6978)","ENSMUSG00000024164.15","C3","ENSMUSG00000099066.1","Mir6978","ENSMUSG00000024164"
"597",0.115394372628619,"polyA plus RNA-seq","Eif4a2 (Gm49346)","ENSMUSG00000022884.15","Eif4a2","ENSMUSG00000104599.1","Gm49346","ENSMUSG00000022884"
"598",0.115743020077133,"polyA plus RNA-seq","Fpgs (Mir8093)","ENSMUSG00000009566.12","Fpgs","ENSMUSG00000098972.1","Mir8093","ENSMUSG00000009566"
"599",0.116161837816611,"polyA plus RNA-seq","Gm26871 (Mir137)","ENSMUSG00000097311.7","Gm26871","ENSMUSG00000065569.2","Mir137","ENSMUSG00000097311"
"600",0.117169290231938,"polyA plus RNA-seq","Hdac5 (Mir8101)","ENSMUSG00000008855.17","Hdac5","ENSMUSG00000098863.1","Mir8101","ENSMUSG00000008855"
"601",0.117468229997755,"polyA plus RNA-seq","Glce (Mir5133)","ENSMUSG00000032252.14","Glce","ENSMUSG00000092696.1","Mir5133","ENSMUSG00000032252"
"602",0.118629894237988,"polyA plus RNA-seq","Ptpn5 (Mir7056)","ENSMUSG00000030854.17","Ptpn5","ENSMUSG00000098960.1","Mir7056","ENSMUSG00000030854"
"603",0.119247244634218,"polyA plus RNA-seq","Mirg (Mir412)","ENSMUSG00000097391.8","Mirg","ENSMUSG00000065570.1","Mir412","ENSMUSG00000097391"
"604",0.119763924730186,"polyA plus RNA-seq","Itpk1 (Mir1936)","ENSMUSG00000057963.9","Itpk1","ENSMUSG00000089324.1","Mir1936","ENSMUSG00000057963"
"605",0.119908370848109,"polyA plus RNA-seq","Ftx (Mir421)","ENSMUSG00000086370.9","Ftx","ENSMUSG00000065509.3","Mir421","ENSMUSG00000086370"
"606",0.120012302420138,"polyA plus RNA-seq","Dnase1l1 (Mir7091)","ENSMUSG00000019088.13","Dnase1l1","ENSMUSG00000099226.1","Mir7091","ENSMUSG00000019088"
"607",0.120351900302263,"polyA plus RNA-seq","Tango2 (Mir185)","ENSMUSG00000013539.14","Tango2","ENSMUSG00000065464.2","Mir185","ENSMUSG00000013539"
"608",0.120447012303443,"polyA plus RNA-seq","Zeb2 (Mir5129)","ENSMUSG00000026872.17","Zeb2","ENSMUSG00000092679.1","Mir5129","ENSMUSG00000026872"
"609",0.120602974475478,"polyA plus RNA-seq","Mir124a-1hg (Mir124a-1)","ENSMUSG00000097545.7","Mir124a-1hg","ENSMUSG00000065597.1","Mir124a-1","ENSMUSG00000097545"
"610",0.122434462794294,"polyA plus RNA-seq","Etfb (Mir7051)","ENSMUSG00000004610.4","Etfb","ENSMUSG00000099210.1","Mir7051","ENSMUSG00000004610"
"611",0.122809804785183,"polyA plus RNA-seq","Slc2a1 (Mir1957a)","ENSMUSG00000028645.11","Slc2a1","ENSMUSG00000088552.1","Mir1957a","ENSMUSG00000028645"
"612",0.12316139274973,"polyA plus RNA-seq","4631405K08Rik (Mir205)","ENSMUSG00000097850.2","4631405K08Rik","ENSMUSG00000065533.1","Mir205","ENSMUSG00000097850"
"613",0.123354608342427,"polyA plus RNA-seq","Cdk14 (Gm25037)","ENSMUSG00000028926.15","Cdk14","ENSMUSG00000093159.1","Gm25037","ENSMUSG00000028926"
"614",0.123382673570988,"polyA plus RNA-seq","Ifrd1 (Mir1938)","ENSMUSG00000001627.12","Ifrd1","ENSMUSG00000089371.1","Mir1938","ENSMUSG00000001627"
"615",0.123755609439126,"polyA plus RNA-seq","6720427I07Rik (Mirlet7a-1)","ENSMUSG00000097375.3","6720427I07Rik","ENSMUSG00000065421.3","Mirlet7a-1","ENSMUSG00000097375"
"616",0.123785023869345,"polyA plus RNA-seq","Eif3b (Mir7038)","ENSMUSG00000056076.13","Eif3b","ENSMUSG00000098319.1","Mir7038","ENSMUSG00000056076"
"617",0.12379051773095,"polyA plus RNA-seq","Dock3 (Gm22238)","ENSMUSG00000039716.12","Dock3","ENSMUSG00000092963.1","Gm22238","ENSMUSG00000039716"
"618",0.124391025689342,"polyA plus RNA-seq","Cfb (Mir6972)","ENSMUSG00000090231.10","Cfb","ENSMUSG00000098445.1","Mir6972","ENSMUSG00000090231"
"619",0.124429635773067,"polyA plus RNA-seq","Tpx2 (Mir5622)","ENSMUSG00000027469.16","Tpx2","ENSMUSG00000093746.1","Mir5622","ENSMUSG00000027469"
"620",0.124773473491869,"polyA plus RNA-seq","Sfmbt2 (Mir466b-1)","ENSMUSG00000061186.15","Sfmbt2","ENSMUSG00000106608.1","Mir466b-1","ENSMUSG00000061186"
"621",0.124955873266488,"polyA plus RNA-seq","Slit3 (Mir218-2)","ENSMUSG00000056427.10","Slit3","ENSMUSG00000065583.1","Mir218-2","ENSMUSG00000056427"
"622",0.124995334483877,"polyA plus RNA-seq","Fubp3 (Mir6998)","ENSMUSG00000026843.15","Fubp3","ENSMUSG00000098904.1","Mir6998","ENSMUSG00000026843"
"623",0.125659549748071,"polyA plus RNA-seq","Dnaja4 (Mir5710)","ENSMUSG00000032285.15","Dnaja4","ENSMUSG00000093441.1","Mir5710","ENSMUSG00000032285"
"624",0.126378116548158,"polyA plus RNA-seq","Lck (Mir8119)","ENSMUSG00000000409.14","Lck","ENSMUSG00000099070.1","Mir8119","ENSMUSG00000000409"
"625",0.127087501811187,"polyA plus RNA-seq","Irak1 (Mir5132)","ENSMUSG00000031392.18","Irak1","ENSMUSG00000092907.1","Mir5132","ENSMUSG00000031392"
"626",0.127682248873087,"polyA plus RNA-seq","Med23 (Mir6905)","ENSMUSG00000019984.16","Med23","ENSMUSG00000099181.1","Mir6905","ENSMUSG00000019984"
"627",0.127907599376838,"polyA plus RNA-seq","4930470G03Rik (Mir1896)","ENSMUSG00000085788.1","4930470G03Rik","ENSMUSG00000084590.1","Mir1896","ENSMUSG00000085788"
"628",0.128301538017489,"polyA plus RNA-seq","Pde12 (Mir7672)","ENSMUSG00000043702.9","Pde12","ENSMUSG00000098751.1","Mir7672","ENSMUSG00000043702"
"629",0.128484642154278,"polyA plus RNA-seq","Chm (Mir361)","ENSMUSG00000025531.14","Chm","ENSMUSG00000065510.1","Mir361","ENSMUSG00000025531"
"630",0.129316598004914,"polyA plus RNA-seq","Ctnnbip1 (Mir5616)","ENSMUSG00000028988.13","Ctnnbip1","ENSMUSG00000093403.1","Mir5616","ENSMUSG00000028988"
"631",0.129615064819765,"polyA plus RNA-seq","Gm12082 (Mir217)","ENSMUSG00000085510.1","Gm12082","ENSMUSG00000065415.1","Mir217","ENSMUSG00000085510"
"632",0.129634697379209,"polyA plus RNA-seq","Pdgfra (Mir7025)","ENSMUSG00000029231.15","Pdgfra","ENSMUSG00000099060.1","Mir7025","ENSMUSG00000029231"
"633",0.130832874539608,"polyA plus RNA-seq","Arrb2 (Mir7115)","ENSMUSG00000060216.15","Arrb2","ENSMUSG00000099109.1","Mir7115","ENSMUSG00000060216"
"634",0.13091938469407,"polyA plus RNA-seq","Sbno1 (Gm27486)","ENSMUSG00000038095.15","Sbno1","ENSMUSG00000099144.1","Gm27486","ENSMUSG00000038095"
"635",0.132632521628914,"polyA plus RNA-seq","AC121821.1 (Mir1949)","ENSMUSG00000117869.1","AC121821.1","ENSMUSG00000105743.1","Mir1949","ENSMUSG00000117869"
"636",0.132853161739264,"polyA plus RNA-seq","Tmem245 (Mir32)","ENSMUSG00000055296.14","Tmem245","ENSMUSG00000065544.1","Mir32","ENSMUSG00000055296"
"637",0.133369640934969,"polyA plus RNA-seq","Scaf1 (Mir7054)","ENSMUSG00000038406.17","Scaf1","ENSMUSG00000098839.1","Mir7054","ENSMUSG00000038406"
"638",0.134566551347474,"polyA plus RNA-seq","5330434G04Rik (Mir325)","ENSMUSG00000087620.7","5330434G04Rik","ENSMUSG00000065425.1","Mir325","ENSMUSG00000087620"
"639",0.136206659199803,"polyA plus RNA-seq","Purb (Gm22123)","ENSMUSG00000094483.2","Purb","ENSMUSG00000092885.1","Gm22123","ENSMUSG00000094483"
"640",0.136724519283752,"polyA plus RNA-seq","Mgat4b (Mir6919)","ENSMUSG00000036620.14","Mgat4b","ENSMUSG00000098474.1","Mir6919","ENSMUSG00000036620"
"641",0.136997308569387,"polyA plus RNA-seq","Champ1 (Gm47277)","ENSMUSG00000047710.8","Champ1","ENSMUSG00000104767.1","Gm47277","ENSMUSG00000047710"
"642",0.137533024470439,"polyA plus RNA-seq","Foxp2 (Gm25470)","ENSMUSG00000029563.16","Foxp2","ENSMUSG00000093317.1","Gm25470","ENSMUSG00000029563"
"643",0.137533024470439,"polyA plus RNA-seq","Pacs1 (Gm27468)","ENSMUSG00000024855.10","Pacs1","ENSMUSG00000098803.1","Gm27468","ENSMUSG00000024855"
"644",0.137533024470439,"polyA plus RNA-seq","Tab3 (Gm44378)","ENSMUSG00000035476.9","Tab3","ENSMUSG00000106312.1","Gm44378","ENSMUSG00000035476"
"645",0.139238010791221,"polyA plus RNA-seq","2900076A07Rik (Mir1839)","ENSMUSG00000097277.7","2900076A07Rik","ENSMUSG00000104618.1","Mir1839","ENSMUSG00000097277"
"646",0.140046677480222,"polyA plus RNA-seq","Hsp90b1 (Gm25745)","ENSMUSG00000020048.13","Hsp90b1","ENSMUSG00000092686.1","Gm25745","ENSMUSG00000020048"
"647",0.140170368776574,"polyA plus RNA-seq","1700016P03Rik (Mir212)","ENSMUSG00000085609.1","1700016P03Rik","ENSMUSG00000065590.1","Mir212","ENSMUSG00000085609"
"648",0.140285877656139,"polyA plus RNA-seq","Pnpla3 (Mir6392)","ENSMUSG00000041653.5","Pnpla3","ENSMUSG00000098882.1","Mir6392","ENSMUSG00000041653"
"649",0.140369037079314,"polyA plus RNA-seq","Rin2 (Gm25026)","ENSMUSG00000001768.16","Rin2","ENSMUSG00000092758.1","Gm25026","ENSMUSG00000001768"
"650",0.140537001992994,"polyA plus RNA-seq","Baiap3 (Mir3547)","ENSMUSG00000047507.12","Baiap3","ENSMUSG00000093202.2","Mir3547","ENSMUSG00000047507"
"651",0.141332804486192,"polyA plus RNA-seq","Klhl3 (Mir874)","ENSMUSG00000014164.15","Klhl3","ENSMUSG00000077962.1","Mir874","ENSMUSG00000014164"
"652",0.141470553307408,"polyA plus RNA-seq","Cmip (Mir7077)","ENSMUSG00000034390.16","Cmip","ENSMUSG00000099062.1","Mir7077","ENSMUSG00000034390"
"653",0.142546350871598,"polyA plus RNA-seq","Lemd1 (Mir135b)","ENSMUSG00000079330.9","Lemd1","ENSMUSG00000065435.1","Mir135b","ENSMUSG00000079330"
"654",0.143542447209911,"polyA plus RNA-seq","Kctd12 (Mir5130)","ENSMUSG00000098557.1","Kctd12","ENSMUSG00000092901.1","Mir5130","ENSMUSG00000098557"
"655",0.143705871142498,"polyA plus RNA-seq","Ptprf (Mir7226)","ENSMUSG00000033295.14","Ptprf","ENSMUSG00000098596.1","Mir7226","ENSMUSG00000033295"
"656",0.143758444291669,"polyA plus RNA-seq","Gm12082 (Mir216a)","ENSMUSG00000085510.1","Gm12082","ENSMUSG00000065539.1","Mir216a","ENSMUSG00000085510"
"657",0.144419651121493,"polyA plus RNA-seq","Itpr3 (Mir7677)","ENSMUSG00000042644.9","Itpr3","ENSMUSG00000098826.1","Mir7677","ENSMUSG00000042644"
"658",0.145353892885184,"polyA plus RNA-seq","Slc25a47 (Mir345)","ENSMUSG00000048856.9","Slc25a47","ENSMUSG00000065429.1","Mir345","ENSMUSG00000048856"
"659",0.147478233478689,"polyA plus RNA-seq","Tmem120a (Mir7034)","ENSMUSG00000039886.8","Tmem120a","ENSMUSG00000099197.1","Mir7034","ENSMUSG00000039886"
"660",0.147809887357845,"polyA plus RNA-seq","Brd3 (Mir7578)","ENSMUSG00000026918.16","Brd3","ENSMUSG00000098812.1","Mir7578","ENSMUSG00000026918"
"661",0.147929025554838,"polyA plus RNA-seq","Gm49317 (Mir125b-1)","ENSMUSG00000111462.2","Gm49317","ENSMUSG00000093354.1","Mir125b-1","ENSMUSG00000111462"
"662",0.148394156027433,"polyA plus RNA-seq","Plod3 (Mir702)","ENSMUSG00000004846.10","Plod3","ENSMUSG00000076240.1","Mir702","ENSMUSG00000004846"
"663",0.148783289597838,"polyA plus RNA-seq","Ube2g2 (Mir1930)","ENSMUSG00000009293.17","Ube2g2","ENSMUSG00000089424.1","Mir1930","ENSMUSG00000009293"
"664",0.149460975636217,"polyA plus RNA-seq","Igf2bp1 (Mir3063)","ENSMUSG00000013415.9","Igf2bp1","ENSMUSG00000093358.1","Mir3063","ENSMUSG00000013415"
"665",0.150100514023341,"polyA plus RNA-seq","Rpl19-ps12 (Gm27360)","ENSMUSG00000082109.1","Rpl19-ps12","ENSMUSG00000099018.1","Gm27360","ENSMUSG00000082109"
"666",0.151903480403095,"polyA plus RNA-seq","Ep400 (Mir7026)","ENSMUSG00000029505.17","Ep400","ENSMUSG00000099284.1","Mir7026","ENSMUSG00000029505"
"667",0.151919982274294,"polyA plus RNA-seq","Fgf20 (Mir7666)","ENSMUSG00000031603.14","Fgf20","ENSMUSG00000098431.1","Mir7666","ENSMUSG00000031603"
"668",0.15197721717001,"polyA plus RNA-seq","Col27a1 (Mir455)","ENSMUSG00000045672.15","Col27a1","ENSMUSG00000070102.1","Mir455","ENSMUSG00000045672"
